age,dc_key,dispatch_date_time,geometry,hispanic,location_block,neighborhood,police_district,race,sex,time_offset,weapon,year,zip_code
27,201839058870,2018-08-22 14:00:00+00:00,POINT (2691059.63702398 263943.6273537982),0,5200 BLOCK MARION ST,Germantown - Penn Knox,39.0,Black,Male,398872800.0,firearm,2018,19144.0
26,201816037140,2018-08-22 10:00:00+00:00,POINT (2682123.238010637 240532.2253135215),0,700 BLOCK N PRESTON ST,Belmont,16.0,Black,Male,398858400.0,firearm,2018,19104.0
14,201825065197,2018-08-22 00:00:00+00:00,POINT (2696247.375003375 253508.7078512063),0,3100 BLOCK N PARK AVE,Franklinville,25.0,Black,Male,398822400.0,firearm,2018,19132.0
1,201822065811,2018-08-21 19:00:00+00:00,POINT (2690673.304973056 247087.2246306392),0,1800 BLOCK JUDSON ST,North Central,22.0,Black,Male,398804400.0,hands,2018,19121.0
34,201806036400,2018-08-18 23:00:00+00:00,POINT (2697310.805625524 240008.1708675368),0,600 BLOCK N 07TH ST,East Poplar,6.0,Black,Male,398559600.0,knife,2018,19123.0
58,201812053038,2018-08-18 20:00:00+00:00,POINT (2678913.089840474 230562.9982939568),0,5200 BLOCK WOODLAND AVE,Southwest Schuylkill,12.0,Black,Male,398548800.0,hands,2018,19143.0
36,201835069979,2018-08-18 03:00:00+00:00,POINT (2701273.046673182 262754.2985482378),1,4800 BLOCK N 05TH ST,Olney,35.0,White,Male,398487600.0,firearm,2018,19120.0
18,201824072084,2018-08-17 18:00:00+00:00,POINT (2712101.101193388 258239.1684399362),0,4300 BLOCK POTTER ST,Juniata Park,24.0,Black,Male,398455200.0,firearm,2018,19124.0
37,201815074314,2018-08-17 08:00:00+00:00,POINT (2729497.727183517 268613.6354820105),1,4000 BLOCK MERIDIAN ST,Holmesburg,15.0,White,Female,398419200.0,firearm,2018,19136.0
30,201808027155,2018-08-16 12:00:00+00:00,POINT (2735118.320705803 271036.0080379218),0,8600 BLOCK DITMAN ST,Holmesburg,8.0,Black,Male,398347200.0,firearm,2018,19136.0
51,201819067160,2018-08-16 03:00:00+00:00,POINT (2672487.344069022 242908.4906895425),0,1300 BLOCK N 59TH ST,Carroll Park,19.0,Black,Female,398314800.0,firearm,2018,19131.0
29,201835068988,2018-08-14 23:00:00+00:00,POINT (2694291.129089956 272438.6726748454),0,6400 BLOCK N BEECHWOOD ST,Ogontz,35.0,Black,Male,398214000.0,firearm,2018,19138.0
18,201814068700,2018-08-14 22:00:00+00:00,POINT (2694078.054853442 276351.5068097067),0,1800 BLOCK E PASTORIUS ST,West Oak Lane,14.0,Black,Male,398210400.0,firearm,2018,19138.0
28,201826034736,2018-08-14 11:00:00+00:00,POINT (2699672.768815661 246229.8055279651),0,1900 BLOCK N ORIANNA ST,West Kensington,26.0,Black,Male,398170800.0,firearm,2018,19122.0
20,201835068613,2018-08-13 21:00:00+00:00,POINT (2703660.08556975 269057.7194471573),0,6000 BLOCK N 02ND ST,Olney,35.0,Black,Male,398120400.0,firearm,2018,19120.0
41,201825063329,2018-08-13 18:00:00+00:00,POINT (2701314.191356812 260803.5591980972),0,400 BLOCK W WINGOHOCKING ST,Feltonville,25.0,Black,Male,398109600.0,firearm,2018,19140.0
30,201816035625,2018-08-12 07:00:00+00:00,POINT (2677408.770558492 240206.5426206647),0,5000 BLOCK ASPEN ST,Mill Creek,16.0,Black,Male,397983600.0,firearm,2018,19139.0
30,201825062474,2018-08-11 23:00:00+00:00,POINT (2706037.10297425 261369.9615400115),0,4700 BLOCK BINGHAM ST,Feltonville,25.0,Black,Male,397954800.0,firearm,2018,19120.0
34,201809032288,2018-08-11 00:00:00+00:00,POINT (2692848.216831483 241501.3568667987),0,700 BLOCK N 17TH ST,Francisville,9.0,Black,Male,397872000.0,firearm,2018,19130.0
28,201806035018,2018-08-09 03:00:00+00:00,POINT (2695485.77796899 236273.8925037198),0,1000 BLOCK FILBERT ST,Center City East,6.0,Black,Male,397710000.0,knife,2018,19107.0
32,201822062231,2018-08-08 22:00:00+00:00,POINT (2697009.431647392 250534.0158945626),0,N 12TH ST / W HUNTINGDON ST,Hartranft,22.0,Black,Male,397692000.0,firearm,2018,19133.0
35,201822062225,2018-08-08 22:00:00+00:00,POINT (2697009.431647392 250534.0158945626),0,N 12TH ST / W HUNTINGDON ST,Hartranft,22.0,Black,Female,397692000.0,firearm,2018,19133.0
33,201822062146,2018-08-08 17:00:00+00:00,POINT (2692677.964149062 250016.9082885325),0,2000 BLOCK W YORK ST,Stanton,22.0,Black,Male,397674000.0,firearm,2018,19132.0
29,201825061658,2018-08-08 11:00:00+00:00,POINT (2702874.08829219 253569.5694477816),1,100 BLOCK E WILLARD ST,Upper Kensington,25.0,White,Male,397652400.0,firearm,2018,19134.0
35,201825061257,2018-08-07 23:00:00+00:00,POINT (2701590.580597161 253974.3983989959),0,200 BLOCK W WESTMORELAND ST,Upper Kensington,25.0,Black,Male,397609200.0,firearm,2018,19140.0
35,201815071148,2018-08-07 18:00:00+00:00,POINT (2720731.708295534 259884.1366949898),0,2000 BLOCK ANCHOR ST,Wissinoming,15.0,Black,Male,397591200.0,firearm,2018,19124.0
7,201805014794,2018-08-06 18:00:00+00:00,POINT (2675449.020619047 263510.6426921341),0,4500 BLOCK WILDE ST,Manayunk,5.0,White,Female,397504800.0,dumbell,2018,19127.0
50,201825060937,2018-08-06 10:00:00+00:00,POINT (2701544.953009685 262369.1743093752),1,400 BLOCK W ROOSEVELT BLVD,Feltonville,25.0,White,Female,397476000.0,firearm,2018,19120.0
30,201835065909,2018-08-04 13:00:00+00:00,POINT (2706558.266290575 269478.4632036044),0,6100 BLOCK CRESCENTVILLE ROAD,Olney,35.0,Black,Male,397314000.0,firearm,2018,19120.0
17,201824067029,2018-08-03 16:00:00+00:00,POINT (2707319.288194308 254081.7378412028),0,E RUSH ST / FRANKFORD AV,Harrowgate,24.0,Black,Male,397238400.0,firearm,2018,19134.0
17,201825059719,2018-08-01 20:00:00+00:00,POINT (2696826.537910654 252332.1968020021),0,2900 BLOCK N 12TH ST,Hartranft,25.0,Black,Male,397080000.0,firearm,2018,19133.0
29,201814064978,2018-08-01 13:00:00+00:00,POINT (2691983.954433751 280466.9181307561),0,7900 BLOCK PROVIDENT ST,West Oak Lane,14.0,Black,Male,397054800.0,knife,2018,19150.0
24,201812055743,2018-07-31 13:00:00+00:00,POINT (2672113.307535392 227268.195544697),0,1700 BLOCK S AVONDALE ST,Paschall,12.0,Black,Male,396968400.0,firearm,2018,19142.0
30,201822058421,2018-07-28 13:00:00+00:00,POINT (2692738.02745921 248898.821259551),0,2200 BLOCK N UBER ST,Stanton,22.0,Black,Male,396709200.0,firearm,2018,19132.0
34,201825058365,2018-07-27 23:00:00+00:00,POINT (2699898.532488067 256885.5493885262),0,600 BLOCK RISING SUN AVE,Hunting Park,25.0,Black,Male,396658800.0,firearm,2018,19140.0
32,201839052180,2018-07-27 01:00:00+00:00,POINT (2695116.623596754 251415.4238483346),0,2700 BLOCK N 15TH ST,Stanton,39.0,Black,Male,396579600.0,firearm,2018,19132.0
26,201818046975,2018-07-24 21:00:00+00:00,POINT (2673651.467844567 237602.7488053298),0,200 BLOCK S ITHAN ST,Cobbs Creek,18.0,Black,Male,396392400.0,firearm,2018,19139.0
61,201835055972,2018-07-18 22:00:00+00:00,POINT (2699430.440684092 263036.1653347193),0,4800 BLOCK N HUTCHINSON ST,Logan,35.0,Black,Male,395877600.0,hands,2018,19141.0
14,201826030259,2018-07-17 00:00:00+00:00,POINT (2699702.595886072 247340.5331395699),0,2100 BLOCK N 04TH ST,West Kensington,26.0,Black,Male,395712000.0,firearm,2018,19122.0
21,201822055277,2018-07-16 22:00:00+00:00,POINT (2690485.505250718 246947.6414142715),0,1800 BLOCK N BUCKNELL ST,North Central,22.0,Black,Male,395704800.0,firearm,2018,19121.0
40,201801026391,2018-07-15 23:00:00+00:00,POINT (2688756.166535364 226735.681839493),0,2000 BLOCK S NORWOOD ST,West Passyunk,1.0,Black,Male,395622000.0,firearm,2018,19145.0
6,201812050870,2018-07-13 19:00:00+00:00,POINT (2673510.058019654 226005.9647375485),0,2100 BLOCK S DAGGETT ST,Paschall,12.0,Black,Male,395434800.0,hands,2018,19142.0
30,201815061941,2018-07-13 15:00:00+00:00,POINT (2716634.353011026 260226.945469109),0,4800 BLOCK HAWTHORNE ST,Frankford,15.0,Black,Male,395420400.0,firearm,2018,19124.0
69,201816030700,2018-07-13 03:00:00+00:00,POINT (2679214.309547907 242236.0789203919),0,WYALUSING AV / LANCASTER AV,Mill Creek,16.0,Black,Male,395377200.0,hands,2018,19131.0
37,201809027704,2018-07-12 23:00:00+00:00,POINT (2691956.128466292 234980.4273604719),0,200 BLOCK S 17TH ST,Rittenhouse,9.0,White,Male,395362800.0,knife,2018,19103.0
17,201818043518,2018-07-12 02:00:00+00:00,POINT (2671531.765595253 237172.154766152),0,200 BLOCK S 60TH ST,Cobbs Creek,18.0,Black,Male,395287200.0,firearm,2018,19139.0
20,201814057996,2018-07-11 23:00:00+00:00,POINT (2688354.769950846 275024.4525944421),0,6600 BLOCK BLAKEMORE ST,East Mount Airy,14.0,Black,Male,395276400.0,firearm,2018,19119.0
28,201812049672,2018-07-08 02:00:00+00:00,POINT (2678798.635845916 228120.7192526731),0,5500 BLOCK ELMWOOD AVE,Bartram Village,12.0,Black,Male,394941600.0,firearm,2018,19143.0
25,201812049667,2018-07-08 02:00:00+00:00,POINT (2678798.050287791 228123.6388042165),0,5500 BLOCK ELMWOOD AVE,Bartram Village,12.0,Black,Female,394941600.0,firearm,2018,19143.0
46,201839046737,2018-07-05 21:00:00+00:00,POINT (2695185.52277737 261641.2352120769),0,1800 BLOCK W WINGOHOCKING ST,Logan,39.0,Black,Male,394750800.0,firearm,2018,19140.0
33,201818041981,2018-07-05 21:00:00+00:00,POINT (2675744.571531023 234626.0187241324),0,5200 BLOCK WALTON AVE,Cobbs Creek,18.0,Black,Male,394750800.0,firearm,2018,19143.0
53,201803038517,2018-07-05 01:00:00+00:00,POINT (2695924.134647963 226497.7149521662),0,1800 BLOCK S 06TH ST,Dickinson Narrows,3.0,Black,Male,394678800.0,firearm,2018,19148.0
25,201824056923,2018-07-05 00:00:00+00:00,POINT (2706029.398274653 252179.6252886728),1,3100 BLOCK WEYMOUTH ST,Upper Kensington,24.0,White,Male,394675200.0,firearm,2018,19134.0
59,201839046340,2018-07-04 23:00:00+00:00,POINT (2695768.427077042 260479.6734720794),0,1600 BLOCK W BRISTOL ST,Nicetown,39.0,Black,Male,394671600.0,firearm,2018,19140.0
24,201812048828,2018-07-04 22:00:00+00:00,POINT (2673362.892476655 222108.0207032777),0,7000 BLOCK BUIST AVE,Elmwood,12.0,Black,Male,394668000.0,firearm,2018,19142.0
26,201802035191,2018-07-03 02:00:00+00:00,POINT (2706925.599719821 263909.1301286443),0,3900 BLOCK E ROOSEVELT BLVD,Olney,2.0,Black,Male,394509600.0,firearm,2018,19124.0
44,201824056313,2018-07-03 01:00:00+00:00,POINT (2704396.758041244 249420.8910553195),1,2700 BLOCK EMERALD ST,Richmond,24.0,White,Male,394506000.0,firearm,2018,19125.0
19,201817027684,2018-07-02 23:00:00+00:00,POINT (2691998.253385954 232000.1529967689),0,1500 BLOCK CATHARINE ST,Graduate Hospital,17.0,Black,Male,394498800.0,firearm,2018,19146.0
34,201825050929,2018-07-01 16:00:00+00:00,POINT (2705551.105171673 253886.9973246707),1,3300 BLOCK E ST,Upper Kensington,25.0,White,Male,394387200.0,firearm,2018,19134.0
29,201816028685,2018-06-30 02:00:00+00:00,POINT (2681256.402797814 239465.792461485),0,N 42ND ST / WALLACE ST,Haverford North,16.0,Black,Male,394250400.0,firearm,2018,19104.0
33,201818040743,2018-06-29 23:00:00+00:00,POINT (2673279.949454076 236211.6815592621),0,5600 BLOCK OSAGE AVE,Cobbs Creek,18.0,Black,Male,394239600.0,firearm,2018,19143.0
51,201817026700,2018-06-28 22:00:00+00:00,POINT (2688497.159626009 230418.3832184478),0,23RD OAKFORD ST,Point Breeze,17.0,Black,Male,394149600.0,firearm,2018,19146.0
60,201815043444,2018-06-28 18:00:00+00:00,POINT (2720294.268170081 260826.1386747643),0,1900 BLOCK E CHELTENHAM AVE,Wissinoming,15.0,White,Male,394135200.0,hands,2018,19135.0
42,201825049745,2018-06-27 13:00:00+00:00,POINT (2700605.145692572 255777.5407130807),1,400 BLOCK W VENANGO ST,Franklinville,25.0,White,Male,394030800.0,firearm,2018,19140.0
47,201812046588,2018-06-25 16:00:00+00:00,POINT (2679853.675129621 207649.1883682908),0,4900 BLOCK W FORT MIFFLINSE FERRY RD,Airport,12.0,Black,Male,393868800.0,firearm,2018,19153.0
33,201824053630,2018-06-25 04:00:00+00:00,POINT (2705758.696490141 252216.3697317387),0,F ST / E CLEARFIELD ST,Upper Kensington,24.0,Black,Male,393825600.0,knife,2018,19134.0
25,201825048041,2018-06-21 18:00:00+00:00,POINT (2705260.873657664 261634.3893193821),0,4700 BLOCK ROSEHILL ST,Feltonville,25.0,Black,Female,393530400.0,unknown,2018,19120.0
30,201824051859,2018-06-20 21:00:00+00:00,POINT (2707601.880701525 252956.7064804911),0,1800 BLOCK E WILLARD ST,Harrowgate,24.0,Black,Male,393454800.0,firearm,2018,19134.0
18,201839042803,2018-06-20 15:00:00+00:00,POINT (2690248.683666474 252754.3150592022),0,2800 BLOCK N 26TH ST,Allegheny West,39.0,Black,Male,393433200.0,firearm,2018,19132.0
61,201801023114,2018-06-19 22:00:00+00:00,POINT (2686126.894096415 226469.7207393106),0,2100 BLOCK TANEY TER,Grays Ferry,1.0,Black,Male,393372000.0,firearm,2018,19145.0
17,201815053789,2018-06-19 02:00:00+00:00,POINT (2717267.458329245 257528.0998007865),0,2200 BLOCK MARGARET ST,Frankford,15.0,Black,Male,393300000.0,firearm,2018,19124.0
21,201835051069,2018-06-18 03:00:00+00:00,POINT (2696075.982429917 273774.1180427583),0,6600 BLOCK N UBER ST,West Oak Lane,35.0,Black,Male,393217200.0,firearm,2018,19138.0
17,201822046613,2018-06-18 02:00:00+00:00,POINT (2691489.089442539 248684.0233084053),0,2200 BLOCK EDGLEY ST,Stanton,22.0,Black,Male,393213600.0,firearm,2018,19121.0
29,201812044610,2018-06-17 12:00:00+00:00,POINT (2670510.387429784 216425.8520373683),0,8100 BLOCK GROVERS AVE,Eastwick,12.0,Black,Male,393163200.0,firearm,2018,19153.0
16,201803034210,2018-06-15 22:00:00+00:00,POINT (2693829.917648027 232167.3262640546),0,1200 BLOCK FITZWATER ST,Hawthorne,3.0,Black,Male,393026400.0,firearm,2018,19147.0
23,201825046283,2018-06-15 22:00:00+00:00,POINT (2698722.747475483 257477.4133869244),0,3800 BLOCK N PERCY ST,Hunting Park,25.0,Black,Male,393026400.0,firearm,2018,19140.0
33,201815052200,2018-06-14 12:00:00+00:00,POINT (2723351.737202243 265740.3271376492),0,4000 BLOCK WELLS ST,Tacony,15.0,Black,Male,392904000.0,firearm,2018,19135.0
37,201825045138,2018-06-11 23:00:00+00:00,POINT (2699830.968150834 259832.7930513087),0,4200 BLOCK N 07TH ST,Hunting Park,25.0,Black,Male,392684400.0,knife,2018,19140.0
20,201822044542,2018-06-10 23:00:00+00:00,POINT (2692526.606004501 248996.7280075875),0,2200 BLOCK N 20TH ST,Stanton,22.0,Black,Male,392598000.0,firearm,2018,19132.0
21,201818036109,2018-06-10 18:00:00+00:00,POINT (2679229.802639809 237439.0523426346),0,100 BLOCK FARRAGUT ST,Walnut Hill,18.0,Black,Male,392580000.0,firearm,2018,19139.0
24,201812042563,2018-06-09 21:00:00+00:00,POINT (2675765.681912192 229546.2098154351),0,1900 BLOCK S CECIL ST,Kingsessing,12.0,Black,Male,392504400.0,firearm,2018,19143.0
22,201824047554,2018-06-08 01:00:00+00:00,POINT (2707217.638034507 253166.0931456271),0,900 BLOCK E WESTMORELAND ST,Harrowgate,24.0,Black,Male,392346000.0,firearm,2018,19134.0
23,201824047399,2018-06-07 18:00:00+00:00,POINT (2706190.001563241 252160.708645672),0,3100 BLOCK CUSTER ST,Upper Kensington,24.0,Black,Male,392320800.0,firearm,2018,19134.0
35,201812041873,2018-06-07 13:00:00+00:00,POINT (2675459.308802944 229592.625845801),0,1800 BLOCK S 58TH ST,Kingsessing,12.0,Black,Male,392302800.0,firearm,2018,19143.0
50,201835009106,2018-06-02 18:00:00+00:00,POINT (2695529.012620078 268645.8996917245),0,5700 BLOCK N 19TH ST,Ogontz,35.0,Black,Male,391888800.0,firearm,2018,19141.0
19,201802028570,2018-06-01 22:00:00+00:00,POINT (2709683.559827421 268135.3205853681),0,600 BLOCK E GODFREY AVE REAR,Lawndale,2.0,Black,Male,391816800.0,firearm,2018,19120.0
22,201819043537,2018-05-29 22:00:00+00:00,POINT (2671310.518475141 241326.8339927588),0,6100 BLOCK CALLOWHILL ST,Haddington,19.0,Black,Male,391557600.0,firearm,2018,19139.0
24,201839036634,2018-05-28 21:00:00+00:00,POINT (2691709.218766539 253565.0705049649),0,3000 BLOCK N 23RD ST,Allegheny West,39.0,Black,Male,391467600.0,firearm,2018,19132.0
58,201835043566,2018-05-25 22:00:00+00:00,POINT (2696921.898388769 266320.4751055444),0,5300 BLOCK N SYDENHAM ST,Logan,35.0,Black,Male,391212000.0,firearm,2018,19141.0
23,201818032162,2018-05-25 21:00:00+00:00,POINT (2675241.466573074 234861.8056373852),0,600 BLOCK S 55TH ST,Cobbs Creek,18.0,Black,Male,391208400.0,firearm,2018,19143.0
17,201803029211,2018-05-25 13:00:00+00:00,POINT (2696756.165188431 225962.8205483923),0,400 BLOCK HOFFMAN ST,Greenwich,3.0,White,Male,391179600.0,firearm,2018,19148.0
53,201808016830,2018-05-25 11:00:00+00:00,POINT (2730152.622212164 272333.3997293283),0,8100 BLOCK CRESCO ST,Pennypack Park,8.0,White,Male,391172400.0,pipe,2018,19136.0
56,201824039655,2018-05-25 02:00:00+00:00,POINT (2704105.030538836 251854.2606392938),1,300 BLOCK E INDIANA AVE,Upper Kensington,24.0,White,Male,391140000.0,firearm,2018,19134.0
38,201812037659,2018-05-22 01:00:00+00:00,POINT (2678898.071454844 230564.0226374935),0,1600 BLOCK S 52ND ST REAR,Southwest Schuylkill,12.0,Black,Male,390877200.0,firearm,2018,19143.0
33,201825038956,2018-05-21 23:00:00+00:00,POINT (2699092.932448182 255401.2433240634),1,700 BLOCK W TIOGA ST,Franklinville,25.0,White,Male,390870000.0,firearm,2018,19140.0
21,201825038859,2018-05-21 19:00:00+00:00,POINT (2705002.981136196 262526.5750177818),0,4800 BLOCK B ST,Feltonville,25.0,Black,Male,390855600.0,firearm,2018,19120.0
21,201839034244,2018-05-19 23:00:00+00:00,POINT (2694663.854784846 261161.1500049817),0,N 19TH ST / W CAYUGA ST,Logan,39.0,Black,Male,390697200.0,firearm,2018,19140.0
27,201802025719,2018-05-18 22:00:00+00:00,POINT (2709136.665051201 269561.9730567395),0,500 BLOCK E CHELTENHAM AVE,Lawndale,2.0,Black,Male,390607200.0,firearm,2018,19120.0
26,201839033908,2018-05-18 18:00:00+00:00,POINT (2689752.968528021 252341.9051451322),0,2600 BLOCK W STERNER ST,Allegheny West,39.0,Black,Male,390592800.0,firearm,2018,19132.0
56,201819039249,2018-05-16 21:00:00+00:00,POINT (2670365.020801534 246163.3181109554),0,2000 BLOCK N 62ND ST,Overbrook,19.0,Black,Male,390430800.0,firearm,2018,19151.0
25,201822037603,2018-05-16 17:00:00+00:00,POINT (2694674.787375328 251281.5797754874),0,1500 BLOCK W OAKDALE ST,Stanton,22.0,Black,Female,390416400.0,firearm,2018,19132.0
28,201835039340,2018-05-14 23:00:00+00:00,POINT (2694421.238201331 268934.4295281941),0,2100 BLOCK FURLEY ST,Ogontz,35.0,Black,Male,390265200.0,firearm,2018,19138.0
59,201822036396,2018-05-14 22:00:00+00:00,POINT (2690659.714514639 246982.1838664971),0,1800 BLOCK JUDSON ST,North Central,22.0,Black,Male,390261600.0,firearm,2018,19121.0
41,201815041199,2018-05-14 06:00:00+00:00,POINT (2712391.29669321 260285.9397572964),0,1100 BLOCK ADAMS AVE,Northwood,15.0,Black,Male,390204000.0,firearm,2018,19124.0
27,201814039836,2018-05-12 19:00:00+00:00,POINT (2689770.160808625 270903.9805897726),0,500 BLOCK E TULPEHOCKEN ST,Germantown - Morton,14.0,Black,Male,390078000.0,firearm,2018,19144.0
54,201039074197,2018-05-11 22:00:00+00:00,POINT (2693919.994085216 261618.9160088998),0,2100 BLOCK WINDRIM AVE,Logan,39.0,Black,Male,390002400.0,hands,2018,19144.0
17,201819038070,2018-05-11 22:00:00+00:00,POINT (2669502.749487825 241394.2837030748),0,300 BLOCK N SIMPSON ST,Overbrook,19.0,Black,Female,390002400.0,firearm,2018,19139.0
31,201815039889,2018-05-09 22:00:00+00:00,POINT (2726555.641304327 264045.9930756098),0,6900 BLOCK TORRESDALE AVE A,Tacony,15.0,Black,Male,389829600.0,firearm,2018,19135.0
45,201825035272,2018-05-09 13:00:00+00:00,POINT (2696973.528591132 256841.8106826439),0,1300 BLOCK W ERIE AVE,Franklinville,25.0,Black,Male,389797200.0,firearm,2018,19140.0
28,201816019178,2018-05-09 10:00:00+00:00,POINT (2680965.405671788 241435.4605713451),0,800 BLOCK N 42ND ST,Belmont,16.0,Black,Male,389786400.0,firearm,2018,19104.0
38,201815039264,2018-05-08 23:00:00+00:00,POINT (2714766.299370488 260447.1891279664),0,1500 BLOCK ARROTT ST,Frankford,15.0,Black,Male,389746800.0,firearm,2018,19124.0
44,201835037434,2018-05-06 03:00:00+00:00,POINT (2697050.706083319 268487.7230780327),0,1500 BLOCK CLEARVIEW ST,Ogontz,35.0,Black,Male,389502000.0,firearm,2018,19141.0
21,201822034422,2018-05-05 21:00:00+00:00,POINT (2693485.660593932 248206.9864262908),0,1700 BLOCK DIAMOND ST,Stanton,22.0,White,Male,389480400.0,firearm,2018,19121.0
21,201817018247,2018-05-05 18:00:00+00:00,POINT (2685740.764250991 230797.7469837549),0,2900 BLOCK OAKFORD ST,Grays Ferry,17.0,Black,Male,389469600.0,firearm,2018,19146.0
2,201807011570,2018-05-05 18:00:00+00:00,POINT (2732265.936557674 290546.3226910652),0,10100 BLOCK WILBUR ST,Somerton,7.0,Other/Unknown,Female,389469600.0,hands,2018,19116.0
24,201818026828,2018-05-03 21:00:00+00:00,POINT (2671254.639411089 235072.7659384211),0,600 BLOCK S 60TH ST,Cobbs Creek,18.0,Black,Male,389307600.0,firearm,2018,19143.0
32,201816018133,2018-05-03 19:00:00+00:00,POINT (2678743.196656047 241563.4811959877),0,800 BLOCK N 48TH ST,Mill Creek,16.0,Black,Male,389300400.0,firearm,2018,19139.0
28,201877002355,2018-05-03 11:00:00+00:00,POINT (2670207.213301128 207786.5101205793),0,8800 BLOCK ESSINGTON AVE IA WAY,Airport,12.0,Black,Male,389271600.0,keys,2018,19153.0
35,201812032522,2018-05-03 02:00:00+00:00,POINT (2676637.350169565 228328.0872837367),0,2200 BLOCK S 58TH ST,Paschall,12.0,Black,Male,389239200.0,firearm,2018,19143.0
30,201816017538,2018-04-30 20:00:00+00:00,POINT (2682051.040120583 240125.3504919152),0,4000 BLOCK LANCASTER AVE,Belmont,16.0,Black,Male,389044800.0,firearm,2018,19104.0
